FoodExp,Residence,HholdSize,RestMeals,Gender,Age,Income
464.604,3,4,0,1,32,3443.376
461.268,3,3,0,1,41,2223.036
371.748,3,4,0,1,37,2293.3072625
288.132,3,5,0,1,55,2600
428.592,3,4,0,1,47,3150.346
148.44,3,4,0,1,30,3207.78875
339.3,3,3,0,1,49,2084.376
339.924,3,4,0,1,58,2707.55
559.164,3,2,0,1,58,1900.344
210.972,3,1,0,0,69,662.6
88.62,3,1,0,0,65,497.352
886.392,3,3,1,1,55,4358.089
194.88,3,2,0,0,54,1158.507
425.22,3,3,0,1,40,2739.031
981.72,3,5,15,1,45,8087.983
427.716,3,4,0,1,46,5180.26
517.5,4,5,0,1,44,1281.5
277.14,4,2,0,1,47,1160
470.232,4,4,0,1,39,1503.808
463.02,4,4,0,1,22,2118.12
263.316,4,2,0,1,54,1514.776
389.64,4,2,0,1,74,1134.06
438.12,4,4,0,1,58,2625.384
330.672,4,3,0,1,46,1238.508
449.484,4,2,0,0,51,1000.96
345.228,4,2,0,1,77,945.824
165.84,4,1,0,0,74,508.908
598.296,4,4,0,1,50,1839.556
371.796,4,2,0,0,52,1085.948
834.816,4,5,0,1,50,1666.724
341.688,4,4,0,1,46,1246.186
525,4,4,20,1,44,1173.8
274.248,4,1,0,1,67,1097.95
454.392,4,4,0,1,44,1202.4
125.928,4,1,0,0,75,493.296
372.084,4,1,0,1,53,819.55655
346.704,4,3,0,1,42,1684.69055
348.816,4,3,0,1,71,1945.213
714.396,4,5,0,1,32,1867.976875
864.984,4,4,0,1,59,2695.521
608.292,4,2,0,1,59,1032
165.264,4,1,0,0,55,944.16409375
539.736,4,4,0,1,51,3111.303
545.268,4,3,0,1,56,1425.445
355.332,4,2,0,1,61,1455.008
359.604,4,2,0,1,72,1450.34
454.56,4,2,0,1,55,1171.727
143.952,4,1,0,0,77,406.584
411.612,4,2,0,0,78,792.785
767.76,4,3,0,1,55,1526.309
856.452,4,4,0,1,36,1984.93
509.832,4,5,0,1,36,1774.961
277.92,4,4,0,1,55,2185.592
311.412,4,6,0,1,39,2274.975
521.232,4,3,0,0,58,1837.776
165.204,4,2,0,1,83,1204.075
124.584,4,2,0,0,60,747.5
163.344,4,2,0,1,78,641.198
292.2,4,4,0,1,29,2374.739
657.456,4,7,0,1,54,4262.329
218.184,4,3,0,0,47,3650.735
637.944,4,2,0,0,66,2153.122
480.6,4,3,0,1,60,4353.815
193.224,4,1,0,0,66,638.99
392.16,4,4,0,1,35,1277.88
139.8,4,2,0,0,53,670.08
126.288,4,1,0,1,42,397.28
263.196,4,4,0,1,38,1044.4
167.1,4,1,0,0,75,466.68
480.876,4,8,0,1,28,1982.184
642.756,4,3,0,0,46,1811.152
919.5,4,6,0,1,42,2402.092
403.188,4,6,0,1,34,986.684
336.18,4,2,0,1,52,1323.66
500.328,4,3,0,1,69,1992.674
189.24,4,1,0,1,68,580.564
182.124,4,1,0,1,41,659.28
203.148,4,1,0,0,78,506.686
421.488,4,4,0,1,34,1630.918
1161.588,4,6,0,1,33,1841.924
1406.028,4,7,0,1,43,6531.69204
326.28,4,2,0,0,58,1068.07
226.584,4,1,0,1,67,718.041
1586.7,4,5,12,0,34,3549.688
686.46,4,6,0,1,54,1749.4
574.776,4,4,0,1,27,2553.836
696.012,4,4,2,1,54,4060.449
118.908,4,1,0,1,41,296.639
192.948,4,2,0,1,56,916.94
1042.476,4,5,0,1,27,1791.744
502.056,4,4,0,1,35,1657.981
419.352,4,4,0,1,48,796.119
209.94,4,1,0,0,69,577.541
391.464,4,5,0,1,49,2143.197
130.092,4,2,0,1,66,696.036
529.644,4,5,0,1,44,1567.103
230.028,4,1,0,0,60,602.274
220.752,4,1,0,1,35,639.295
352.26,4,3,0,1,43,1110.387
462.084,4,4,0,1,44,991.129
542.352,4,4,0,1,47,1540.798
362.052,4,2,0,1,57,765.548
411.24,4,3,0,1,52,1438.888
418.824,4,4,0,1,62,2146.4735
149.556,4,1,0,0,73,774.309
322.56,4,2,0,0,65,1446.156
379.296,4,2,0,1,73,1220.12
865.056,4,5,0,1,27,2152.253
694.716,4,10,0,1,31,3541.574
312.54,4,4,0,1,53,2485.444
838.476,4,4,0,1,52,3751.943
451.308,4,3,0,1,49,1570.754
592.644,4,4,0,1,35,1642.69
361.656,3,3,0,1,57,3916.375
169.032,3,3,0,1,51,1443.0431024
352.212,3,2,0,0,63,1687.8527
316.044,3,4,0,1,52,2173.5125
614.304,3,4,0,1,34,1490.955
233.808,3,2,0,1,72,1517
146.7,3,1,0,0,58,506.322
347.328,3,2,0,1,70,1776.672
447.072,3,2,0,1,59,1415.575
857.364,3,5,0,1,67,2084.234
238.248,3,3,0,1,35,1443.98
125.052,3,1,0,0,79,622.586
250.02,3,2,0,1,66,1601.019
124.512,3,1,0,0,61,702.75
401.592,3,3,0,1,30,1871.6155
337.428,3,2,0,1,51,707.448
396.288,3,3,0,1,29,1574.1
286.164,3,3,0,1,78,1107.6
226.632,3,2,0,1,26,1715.1465
349.32,3,3,0,1,57,1901.17
317.724,3,4,0,1,36,1477.474
619.92,3,4,0,1,43,2935.067
438.144,3,2,0,0,52,1849.117
366.888,3,3,0,1,40,1836.379
558.96,3,2,0,1,58,2714.832
852.852,3,2,2,1,56,1660.552
87.012,3,1,0,1,49,366.715
139.116,3,2,0,1,59,1399.6
250.224,3,3,0,1,28,1500.5635
458.004,3,4,1,1,60,2484.254
336.612,3,3,0,1,42,1489.286
147.744,3,1,0,0,55,591.39
605.472,3,3,1,1,29,2624.35
458.22,3,5,0,1,49,1429.842
333.948,3,2,0,0,69,1275.4
438.18,3,3,0,1,56,2260.878
761.484,3,4,0,1,43,1982.878
166.752,3,1,0,0,83,649.786
473.028,3,2,0,0,47,1111.14
520.128,3,4,0,1,47,2626.56
903.456,3,4,2,1,34,3793.95
203.7,3,1,0,0,50,512.101
190.116,3,1,0,0,73,747.037
207.936,3,2,0,0,50,1164.525
599.472,3,2,0,1,66,1515.483
353.22,3,2,0,1,51,916.963
122.952,3,1,0,0,29,592
583.932,3,3,0,1,36,2519.057625
416.94,3,4,0,1,47,2005.46
499.32,3,4,0,0,49,1635.79
812.748,3,4,0,1,53,2140.776
249.78,3,1,0,0,50,1386.575
236.856,3,1,0,0,73,755.508
488.496,3,2,0,0,60,1461.875
495.54,3,3,3,1,40,2490.656
738.444,3,3,0,1,62,1920.698
321.6,3,2,0,1,53,1684.192
614.856,3,4,0,1,58,1713.563
462.3,3,2,0,0,54,1251.773
342.228,3,2,0,1,57,1166.401
362.304,4,2,0,1,81,1137.207
525.66,4,2,0,1,40,1582.013
565.02,4,2,0,0,66,1623.917
363.468,4,1,0,1,38,985.876
267.228,4,1,0,0,67,585.021
356.556,4,2,0,1,61,884.155
494.292,4,2,0,1,54,1036.864
394.776,4,1,0,0,68,540.156
525.264,4,2,0,1,64,985.293
384.78,4,3,0,0,29,1042.64
823.968,4,3,0,1,54,1673.66
255.816,4,2,0,1,52,558.594
324.372,4,1,0,1,62,672.04
342.852,4,1,0,0,66,819.9
732.672,4,2,0,1,61,1183.76
736.98,4,4,2,0,48,1844.187
682.788,4,2,0,1,60,1056.193
787.032,4,3,0,1,49,1468.645
511.32,4,2,0,1,60,689.535
680.64,4,3,0,1,54,2314.526
277.512,2,1,0,0,51,2146.61
767.712,2,3,0,1,59,3877.868
355.452,2,3,0,1,27,1628.444
352.056,2,2,0,1,64,2450.312
207.84,2,1,0,0,82,995.421
352.008,2,3,0,1,53,3453.999
133.716,2,1,0,0,75,1009.764
332.736,2,2,0,1,60,1611.177
77.424,2,1,0,0,61,470.73
212.544,2,2,0,0,53,1473.325
286.776,2,3,0,1,25,1448.414
224.412,2,2,0,0,50,851
186.888,2,2,0,1,31,1224.706
139.716,2,1,0,1,34,677.944
862.32,2,3,0,1,39,3960.35
194.76,2,2,0,1,70,728.492
511.188,2,2,0,0,49,2713.548
329.16,2,3,0,1,59,2997.79
600.3,2,2,0,1,59,2366.785
604.56,2,4,0,1,38,2398.824
367.992,2,3,0,1,31,1214.432
312.54,2,2,10,1,59,2083.37
192.012,2,1,0,0,77,717.514
747.156,2,2,0,1,48,2629.375
291.852,2,4,0,1,43,2014.644
258.648,2,4,0,1,46,2391.694
213.384,2,1,0,0,85,794.918
541.38,2,4,0,1,46,3115.748
566.628,2,5,0,1,34,3877.718
244.224,2,2,0,0,60,1405.081
603.66,2,4,0,1,50,2782.008
443.34,2,2,0,1,64,1686.037
500.748,2,3,0,1,59,2225.602
546.036,2,4,0,1,55,1726.2
513.528,2,3,0,1,45,1803.636
299.856,2,2,0,1,65,1300.866
150.72,2,1,0,0,49,870.432
241.368,2,3,0,1,26,1235.363
457.164,2,3,0,1,58,1807.929
137.712,2,2,0,1,48,990.452
374.268,2,4,0,1,59,2131.306
217.584,2,1,0,0,83,568.182
593.448,2,4,4,1,56,2689.946
350.808,2,2,0,1,62,1047.038
438.168,2,2,5,1,51,1858.948
297.696,2,2,0,0,48,1552.636
175.32,2,1,0,1,80,826.123
429.624,2,2,0,0,51,2278.472
324.96,2,2,2,1,55,2604.71
571.776,2,2,0,1,60,1062.736
313.548,2,2,0,0,55,1842.204
281.052,2,2,0,1,57,1302.511
409.908,2,2,0,1,73,922.828
526.368,2,6,0,1,37,3378.153
191.82,2,2,0,1,54,539.944
183.516,2,2,0,1,27,1131.3
402.144,2,5,0,1,28,1565.1
203.58,2,2,0,1,53,1157.76
612.372,2,4,0,1,30,1368.089
243.792,2,5,0,1,36,1409.514
434.508,2,2,0,1,73,1433.559
173.4,2,2,0,1,60,939.716
278.88,2,4,0,1,26,763.556
481.944,2,4,0,1,34,1775.516
731.304,2,5,2,1,42,4299.874
443.484,2,2,0,0,55,1508.12
487.608,2,3,0,1,60,1473.303
748.32,2,7,0,1,47,2838.042
797.772,2,5,0,1,35,3396.26
815.796,2,4,0,1,53,2116.14
456.78,2,6,0,1,49,3384.394
252.012,2,2,0,1,33,990.74
186.204,2,3,0,1,50,833.075
339.624,2,1,0,0,51,862.808
222.276,4,4,0,1,35,1134.664
169.116,4,2,0,1,78,980.623
371.712,4,4,0,0,49,1496.3
802.308,4,4,0,0,32,2891.01
291.432,4,2,0,1,49,1163.058
285.636,4,2,0,1,68,864.464
403.536,4,3,0,1,46,1328.0821866667
842.016,4,3,0,1,51,2133.505
299.04,4,3,0,1,57,1033.092
331.272,4,2,0,0,63,1086.339
248.124,4,3,0,1,54,2092.765
175.584,4,1,0,0,58,293.392
195.48,4,3,0,1,48,1552.8
572.604,4,4,0,1,46,1822.64
235.932,4,1,0,1,48,1019.548
217.74,4,2,0,1,62,783.875
589.812,4,4,0,1,28,3421.187
663.312,4,3,0,0,49,1581.026
382.668,4,3,0,0,41,1045.204
83.376,4,1,0,1,54,445.947
437.052,4,4,0,1,34,1601.062
363.144,4,2,0,1,50,867.758
435.996,4,5,0,1,52,2252.919
446.736,4,7,0,1,41,1664.474
518.796,4,4,0,1,47,1031.9865
366.54,4,4,0,1,33,2360.572
242.04,3,1,0,0,55,776.095
337.416,3,1,0,1,68,732.998
386.904,3,2,0,1,55,1558.013
390.768,3,2,0,1,68,1033.495
263.34,3,1,0,1,42,857.855
270.924,3,1,0,1,51,629.8
334.884,3,3,0,1,43,1802.385
398.052,3,2,0,0,63,1291.262
379.476,3,3,0,1,54,535.464
218.532,3,2,0,1,56,1038.36
230.376,3,1,0,0,65,585.234
480.948,3,4,0,1,55,2322.95
477.24,3,2,0,1,32,1515.313
98.652,3,1,0,0,59,424.832
307.86,3,2,0,0,52,699.67
602.22,3,3,0,1,62,1809.762
682.008,3,2,0,1,47,1992.295235
123.684,3,1,0,1,54,464.134
474.624,3,3,0,1,51,2090.442
69.312,3,1,0,0,85,750.968
604.524,3,5,0,1,43,2098.198
403.848,3,4,0,1,43,3865.366
614.016,3,5,0,1,40,2116.307
802.296,3,4,0,1,44,1756.062
374.688,3,4,0,1,39,1069.524
297.384,3,2,0,1,57,1109.734
398.688,3,3,0,1,52,2560.682
674.7,3,3,0,1,44,3916.167
174.336,3,2,0,1,57,829.507
201.864,3,2,0,1,63,1145.542
787.788,3,3,0,1,47,1705.256
488.82,3,2,0,1,53,1005.59
659.844,3,5,0,1,36,2489.737
583.872,3,5,0,1,44,1273.723
967.152,3,4,0,1,49,1380.826
610.608,3,3,0,0,40,1653.53
353.004,3,4,0,1,51,805.14
568.104,3,4,0,0,31,1207.064
233.508,3,2,0,1,60,1217.275
487.632,3,3,0,1,46,1224.151
183.852,3,1,0,0,77,573.892
517.044,3,4,0,1,45,1545.51
488.376,3,2,0,1,57,1998.695
271.344,3,2,0,0,38,1160.931
205.38,4,3,0,0,39,1432.846
364.908,4,2,0,0,46,1984.673
110.436,4,1,0,1,39,312.52
264.66,4,2,0,1,60,748.266
333.276,4,2,0,1,47,966.806
789.672,4,4,0,1,47,2430.48
730.512,4,4,0,1,50,1957.073
399.372,4,3,0,1,53,1722.108
810.876,4,3,6,1,43,2654.855
347.664,4,1,0,0,60,536.82
228.216,4,2,0,1,62,743.39
648.672,4,5,0,1,35,2467.185
620.268,4,4,0,1,42,1693.412
740.436,4,3,0,1,53,2175.266
498.024,4,4,0,1,52,1941.453
534.036,4,5,0,1,26,1437.364
867.216,4,5,0,1,41,1767.075
400.56,4,2,0,1,50,1206.421
614.724,4,4,0,1,48,3617.453
525.936,4,3,0,1,47,1673.198
652.632,4,5,0,1,40,2277.796
315.876,4,2,0,1,49,1135.994
573.876,4,3,0,1,30,2408.516
749.976,4,5,0,1,34,2009.876
217.992,4,2,0,1,38,871.28
655.32,4,4,0,1,42,3696.922
274.236,4,2,0,1,68,832.815
92.064,4,1,0,1,35,1531.69355
861.012,4,3,0,1,49,3551.847
512.76,4,2,0,1,59,1173.828
371.148,4,2,0,1,57,1249.457
877.728,4,4,0,1,39,2087.559
499.944,4,3,0,1,52,1457.774
526.056,4,4,0,1,55,1932.397
589.932,4,2,0,1,64,1257.975
721.14,4,5,0,1,35,2563.989
302.7,4,1,0,0,74,572.424
320.58,4,2,0,0,46,994.008
434.784,4,2,0,1,45,920.4
489.648,4,4,0,1,49,2725.366
483.588,4,2,0,1,58,1532.934
177.612,4,1,0,0,49,599.936
535.128,4,5,0,1,48,2298.82
181.668,4,1,0,0,53,552.325
151.86,4,1,0,0,60,488.381
261.6,4,2,0,0,78,1289.323
467.652,4,4,0,1,35,1574.628
1192.584,4,8,0,1,38,4437.032
333.192,4,5,0,1,51,1974.454
627.348,4,4,0,1,41,3025.285
515.292,4,5,0,1,40,1939.195
314.1,4,5,0,1,41,972.064
360.876,4,5,0,1,27,1285.584
138.768,4,1,0,1,75,560.5
523.212,4,5,0,1,35,1689.1635
260.7,4,5,0,0,27,1563.464
913.656,4,8,0,1,37,1924.091
558.228,4,3,0,1,53,1286.42
400.548,4,2,0,0,29,1044.004
803.448,4,5,0,1,41,1722.412
483.66,4,3,2,1,35,955.051
190.128,4,2,0,1,73,1138.33
451.38,4,3,0,1,55,3414.316
530.64,4,4,0,1,46,1437.402
295.896,4,1,0,0,52,728.18
353.016,4,3,0,0,49,1688.19
444.012,4,4,0,0,50,1231.492
277.188,4,2,0,1,67,831.322
388.98,4,2,0,1,59,1156.382
332.604,4,2,0,1,64,714.652
419.772,4,3,0,1,30,1383.06
549.804,4,5,0,1,33,1217.024
472.968,4,4,0,1,31,1650.406
278.532,4,1,0,0,56,1140.375
341.064,4,2,0,0,71,1097.558
208.608,4,1,0,0,59,408.544
466.884,4,3,0,1,45,1475.81
435.42,4,1,0,0,69,782.602
400.992,4,2,0,1,56,1317.039
167.124,4,2,0,0,31,874.3
218.58,4,1,0,1,46,485.447
498.468,4,3,0,1,39,1024.603
322.848,4,5,0,1,46,722.465
300.408,4,2,0,1,35,2369
293.148,4,1,0,0,66,481.517
266.016,4,3,0,1,34,1074.973
476.664,4,7,0,1,33,1635.014
892.56,4,4,0,1,40,2133.862
440.196,4,2,0,1,60,1916.694
337.56,4,2,0,1,65,1366.063
642.708,4,3,0,0,47,4276.713
780.756,4,9,0,1,60,2925.716
163.608,4,1,0,0,76,468.18
257.364,4,4,0,1,41,1167.346
463.62,4,5,0,1,42,1975.824
849.54,4,6,0,1,33,2377.064
342.756,4,3,0,1,35,1831.214
297.9,4,1,0,0,54,713.905
327.948,4,2,0,1,62,890.624
639.108,4,1,0,0,54,711.048
229.812,4,1,0,0,54,481.871
448.32,4,2,0,1,62,850.031
271.38,4,2,0,1,52,1163.309
601.68,4,2,0,1,60,885.29
680.844,4,3,0,1,53,1391.4
216.408,4,1,0,0,61,565.33
457.884,4,2,0,0,80,1293.693
705.36,4,4,0,1,38,1486.66
233.484,4,1,0,1,47,890.76
196.656,4,1,0,0,66,416.616
602.352,4,4,0,1,33,1375.392
471.864,4,4,0,1,26,3532.453
618.948,4,3,0,1,67,2227.955
422.4,4,2,0,1,72,1133.142
600.336,4,3,0,1,48,2621.162
555.072,4,3,10,1,48,3146.1197926029
105.816,4,1,0,0,74,531.565
478.488,4,5,0,1,44,1812.67
874.62,4,10,0,1,59,2315.666
663.18,4,5,0,1,34,1317.524
543.552,4,4,0,0,43,2378.853
396.288,3,2,0,1,64,1218.48
625.428,3,2,0,1,49,3283.848375
511.884,3,2,0,1,50,2224.344
410.22,3,4,0,1,34,2531.342
392.04,3,4,0,1,36,2588.629
393.6,3,1,12,1,33,1727.93
585.324,3,4,0,1,37,3228.737
592.932,3,4,0,1,35,3336.955375
414.048,3,2,0,1,49,1676.721
443.112,3,2,0,1,65,1238.763
632.34,3,4,0,1,34,3128.012
570.096,3,2,0,1,66,1341.943
492.804,3,4,0,1,34,3217.932
564,3,2,0,1,52,1888.266
469.452,3,2,0,1,46,1408.047
403.512,3,2,0,1,56,1038.318
143.856,3,2,0,0,78,1246.819
218.88,3,2,0,1,55,2106.36
134.616,3,1,0,0,54,852.187
52.524,3,3,0,1,27,1778.034
324.384,3,2,0,1,65,1458.261
508.128,3,5,0,1,49,1347.148
529.824,3,3,0,1,43,1753.196
576.936,3,3,0,0,45,2571.06725
198.96,3,1,0,0,54,1116.992
122.544,3,1,0,0,59,472.088
230.172,3,1,0,0,55,1064.456
627.048,3,2,0,1,51,2119.036
65.412,3,1,0,1,61,979.339
505.164,3,4,0,1,47,649.913
816.276,3,5,0,1,52,4493.9235
359.4,3,2,0,1,65,1057.4
210.192,3,1,0,0,65,592.138
143.4,3,3,0,1,28,1081.546
674.52,3,4,0,1,27,2473.765
128.172,3,1,0,1,57,727.98
490.272,3,2,0,1,55,1671.304
549.504,3,2,0,1,43,1906.222
476.712,3,2,0,1,59,1179.116
234.972,3,1,0,0,54,1474.51965
447.492,3,2,0,1,58,1416.197
216.852,3,2,0,1,32,2517.225
394.608,3,2,0,1,46,1611.217
496.368,3,2,0,1,56,1664.428
348.732,3,3,0,1,34,2265.132
438.228,4,2,0,1,52,3321.9155
237.396,4,2,0,1,60,1147.482
529.14,4,2,0,1,61,3186.93
397.416,4,4,0,1,40,2145.7015
309.348,4,4,0,0,45,2827.235
612.42,4,6,0,1,42,2075.593
231.048,4,1,0,0,51,1310.725
683.844,4,7,0,1,35,2062.054
590.484,4,5,0,1,52,1799.648
332.868,4,3,0,1,29,1692.83
392.256,4,4,0,1,37,1809.349
355.788,4,2,0,1,55,1449.509
527.388,4,4,0,0,42,1947.498
418.368,4,2,0,1,63,1131.663
895.308,4,4,0,1,53,2785.546
546.12,4,5,0,1,40,2557.22
277.104,2,1,0,0,51,747.431
162.66,2,1,0,0,88,825.387
213.924,2,1,0,0,51,761.646
931.332,2,3,3,1,58,5044.983
455.46,2,3,0,1,48,3109.055
324.768,2,2,0,1,62,1368.226
440.784,2,3,0,1,61,1420.536
195.576,2,1,0,0,61,874.908
241.428,2,1,0,0,71,748.876
421.908,2,2,1,1,26,1901.596
469.296,2,2,0,0,54,1618.255
323.268,2,1,0,0,60,2243.10175
281.688,2,2,0,1,57,1026.547
350.448,2,4,0,1,50,3657.971
393.168,2,4,0,1,54,2273.6465
508.2,2,2,0,1,31,2011.3
277.332,2,2,0,1,27,2326.75
727.476,2,2,7,1,61,4039.423
412.272,2,3,0,0,35,806.624
490.908,2,3,0,0,42,1838.199
187.332,2,1,0,0,54,957.564
279.576,2,1,0,0,58,667.367
338.448,2,2,0,0,31,1173.726
189.444,2,2,0,0,35,1036.633
244.92,2,1,0,0,47,1467.664
574.968,2,2,2,1,51,3121.679
382.968,2,2,0,0,38,1619.781
882.048,2,5,0,1,37,2914.67625
450.024,2,2,0,1,52,2721.8511225
229.176,2,1,0,0,56,909.708
608.64,2,4,0,1,45,3823.112
757.116,2,4,0,1,43,3519.716
898.02,2,5,12,1,42,3245.025
262.728,2,2,0,1,67,1679.623
261.264,2,2,0,1,65,2187.547
543.948,2,3,0,0,51,2386.863
794.976,2,3,0,1,60,1679.882
1429.968,2,4,22,1,40,4869.835
497.244,2,3,4,1,27,2612.045
669.036,2,4,0,1,44,3403.469
808.452,2,5,0,1,63,4181.149
358.128,2,3,0,0,42,1852.4
365.4,2,3,0,1,39,2335.665
652.776,2,3,0,1,36,3849.218
455.508,2,2,0,1,56,2053.252
230.172,2,1,2,1,22,1928.386
271.788,2,2,0,1,78,1387.438
281.064,2,1,0,0,28,1493.362
882.3,2,8,0,0,44,1714.375
509.952,2,7,0,1,46,1646.707
136.86,2,2,0,0,57,1011.27
413.412,2,2,0,1,35,395.76
362.388,2,3,0,1,22,1224.623
282.564,2,1,0,1,35,1367.295
410.784,2,3,0,1,30,2379.549
662.472,2,3,0,0,40,1862.44
158.832,2,1,0,0,62,552.365
646.452,2,4,0,0,52,2485.272
847.872,2,4,4,1,33,2005.603
751.008,2,4,0,1,52,2238.026
391.968,2,2,0,1,26,2425.057
419.448,2,1,0,0,45,671.46
502.248,2,2,0,1,66,1438.299
657.204,2,2,0,1,55,5972.609
336.036,2,2,3,1,40,1404.72
376.608,2,3,0,1,47,1769.9
378.432,2,4,0,1,29,2607.022
325.5,2,3,0,1,32,2704.951
834.648,2,4,0,1,37,1462.875
492.372,2,4,0,1,38,1951.449
530.628,2,2,1,0,41,1826.21
727.416,2,4,0,0,35,2052.06
542.856,2,3,0,0,49,1654.604
181.44,2,1,0,0,75,392.226
359.676,2,2,0,0,90,1154.356
505.164,2,6,0,1,33,2137.308
143.052,3,1,0,0,82,792.416
383.856,3,3,0,0,36,1047.85
409.188,3,3,2,0,37,1937.916
371.688,3,4,0,1,43,1210.103
573.744,3,4,0,1,50,3137.19445
125.772,3,2,0,1,44,793.829
577.296,3,3,0,1,55,2683.504
156.636,3,1,0,0,79,517.499
302.472,3,4,0,1,55,2206.56
595.536,3,5,0,1,46,2833.16425
162.456,3,1,0,0,81,745.083
423.372,3,3,0,1,55,3063.723
714.144,3,2,0,1,52,4977.688
299.292,3,3,0,0,44,2531.957
939.456,3,6,0,1,47,4234.185
587.124,3,4,0,1,34,1257.001
783.144,3,6,0,1,60,2662.682
125.52,3,1,0,0,66,559.176
584.832,3,6,0,0,44,1862.318
506.592,3,5,0,1,29,2115.434
566.556,3,2,0,1,49,1570.841
565.584,3,5,0,1,56,2998.945
585.288,3,6,0,1,34,1656.3249032258
314.58,3,2,0,1,79,1474.261
257.136,3,3,0,1,60,1081.975
1080.24,3,5,0,1,32,1649.964
326.892,3,2,0,1,55,1423.975
442.284,3,2,0,1,69,1388.587
723.204,3,4,0,0,41,3132.374
1214.34,4,8,0,1,62,3683.599
560.412,4,5,0,1,26,2531.587
330.888,4,3,0,0,41,1477.68
538.356,4,6,0,1,46,3301.085
287.856,4,4,0,1,49,2211.493
420.108,4,3,0,1,60,1607.758
165.012,4,1,0,0,57,1406.846
537.048,4,4,0,1,42,2371.975
205.344,4,1,0,0,55,920.275
380.544,4,3,0,1,47,2524.853405
436.608,4,2,0,1,64,1426.8
538.38,4,3,0,1,71,2000.298
413.304,4,2,0,1,53,944.327
754.572,4,4,20,1,34,2813.884
547.068,4,2,5,1,49,1884.773
429.336,4,2,0,0,58,1144.102
207.672,4,1,0,0,50,834.647
150.084,4,1,0,0,79,579.885
472.56,4,5,0,1,39,2157.632
863.58,4,3,0,1,76,3290.875
309.264,4,2,0,0,37,1307.608
695.484,4,6,0,1,41,2030.05
312.42,4,2,0,0,47,869.612
370.008,4,3,0,1,46,861.36
210.144,4,1,0,0,80,746.53
232.644,4,2,0,0,52,1263.476
803.184,4,4,0,1,44,2279.145
661.884,4,5,0,1,39,4543.493
357.432,4,4,0,1,41,818.784
354.756,4,5,0,1,39,1281.6
516.636,4,6,0,1,41,1369.224
258.444,4,1,0,0,67,735.824
321.48,4,5,0,1,24,1264.734
517.296,4,5,0,1,27,1748.652
301.368,4,3,0,1,49,1195.76
514.824,4,2,0,1,32,1722.83
317.496,4,2,0,1,47,418.428
175.2,4,1,0,1,79,810.324
809.628,4,3,0,1,49,2573.037
400.764,4,2,0,1,55,1844.232
636.672,4,5,0,1,42,3554.175
408.876,4,5,0,1,46,1092.804
375.516,4,5,0,1,36,1093.4
520.08,4,2,0,1,50,1274.302
676.644,4,5,0,1,36,1890.774
547.332,4,5,0,1,51,1327.554
333.396,4,2,0,1,57,1187.44
455.736,4,5,0,1,40,1832.016
442.188,4,3,0,1,65,1333.361
930.852,4,4,0,1,36,2605.962
276.696,4,1,0,0,62,663.843
709.488,4,6,0,1,34,2466.342
527.688,4,3,0,1,54,1895.99575
307.284,4,2,0,1,70,987.365
450.792,4,2,0,1,63,1321.068
620.796,4,4,0,1,31,1218.131
241.404,4,3,0,1,54,892.27
381.168,4,5,0,1,35,1190.299
392.64,4,4,0,1,48,1703.986
313.584,4,1,0,1,49,772.546
757.812,4,6,0,1,37,2159.437
480.576,4,2,0,1,60,1546.94
527.28,4,4,0,1,37,2617.498
269.196,4,2,0,1,77,1308.159
532.896,4,5,0,1,32,2406.158
579.708,4,6,0,1,36,2412.414
270.612,4,2,0,1,29,1610.434
562.824,4,4,0,1,44,1792.88
666.624,4,5,0,1,35,2288.693
500.604,4,2,0,1,70,683.868
450.108,4,4,0,1,29,1653.123
387.456,4,3,0,1,55,3392.352
523.92,4,5,0,1,45,1833.107
354.048,4,2,0,1,46,1301.743
603.672,4,2,0,1,65,1255.805
159.096,4,1,0,1,56,571.593
236.964,4,2,0,1,27,1263.5
191.832,4,1,0,1,34,1203.718
211.608,4,1,0,1,57,741.157
149.256,4,1,0,1,44,839.666
87.552,4,1,0,0,66,555.538
259.248,4,2,0,1,56,874.08
116.448,4,1,0,0,34,1273.107
459.444,4,4,0,1,36,2051.035
244.092,4,1,0,1,64,697.076
418.524,4,2,0,1,27,1358.664
601.02,4,3,0,1,36,2408.328
417.996,4,3,0,1,26,2099.639
455.268,4,4,0,1,36,1884.325
173.76,4,1,0,1,48,740
342.672,4,2,0,0,45,1301.02
239.808,4,2,0,1,65,1088.388
280.644,4,2,0,1,33,2835.65
469.152,4,2,0,0,58,2167.557
359.352,4,3,0,0,28,1196.932
348.972,4,4,0,1,38,832.12
231.996,4,2,0,1,50,726.167
749.508,4,3,0,1,45,2934.45
410.652,4,2,0,1,47,971.083
256.836,4,1,0,0,63,625.715
326.52,4,2,0,1,33,2496.933
588.828,4,2,0,1,57,1546.253
332.808,4,2,0,1,58,1280.598
190.308,4,2,0,1,33,2694.554
488.028,4,2,0,1,48,2068.196
245.316,4,3,0,1,26,1939.828
709.416,4,2,0,1,67,1388.998
258.576,4,1,0,0,60,445.668
338.688,4,2,0,0,43,793.556
125.244,4,1,0,1,54,309.501
326.796,4,5,0,1,51,1255.357
267.06,4,1,0,1,33,432.959
831.276,4,4,0,1,56,1798.314
1053.324,4,4,0,1,46,2977.966
796.38,4,5,0,1,42,1634.77
512.076,4,4,0,1,66,3183.715
207.888,4,1,0,0,68,711.747
808.416,4,6,0,0,71,2705.935
